# CSV-File created with merge-csv.com
# -----------------------------------------------------------

CRN,COURSE,SECTION,DAY,START TIME,END TIME,FIRST NAME,LAST NAME,LOCATION
26168,THEA 20A,01,TR,930,1045,Elizabeth,Stimson,G3
27635,THEA 20A,61,MW,1830,1945,Neil,Schwartz,G3
26169,THEA 20B,01,TR,930,1045,Elizabeth,Stimson,G3
27636,THEA 20B,61,MW,1830,1945,Neil,Schwartz,G3
26170,THEA 20C,01,TR,930,1045,Elizabeth,Stimson,G3
27638,THEA 20C,61,MW,1830,1945,Neil,Schwartz,G3
02250,SIGN 1,40,TR,900,1115,David,Rawson,MCC-12
02251,SIGN 1,42,MW,1830,2045,David,Rawson,MCC-12
24004,VIET 1,40,TR,1600,1815,Bac,Tran,MCC-13
24273,VIET 1,40Z,MW,1830,2045,Bac,Tran,ONLINE
27953,WMST 1,01Z,T,1230,1420,Marc,Coronado,ONLINE
24421,WMST 1,60Z,,,,Marc,Coronado,ONLINE
25298,WMST 3C,50Z,,,,Natasha,Kleit,ONLINE
26998,WMST 8,61Z,,,,Marc,Coronado,ONLINE
27061,WMST 9,01Z,MW,1330,1520,Anne,Hickling,ONLINE
21567,WMST 12,50Z,,,,Sandra,Trafalis,ONLINE
25571,WMST 21,50Z,,,,Francesca,Caparas,ONLINE
27610,WMST 24,60Z,,,,Marc,Coronado,ONLINE
24147,WMST 28,62Z,,,,Jason,Dehaan,ONLINE
25069,SPAN 1,01Y,TR,1230,1420,Carmen,Lizardi-Folley,MCC-13
02316,SPAN 1,01Z,MTWR,830,920,Carmen,Lizardi-Folley,ONLINE
26981,SPAN 1,40,MW,1830,2045,Viviana,Alcazar,MLC112
26980,SPAN 1,41Z,TR,1600,1815,Viviana,Alcazar,ONLINE
26982,SPAN 2,40Z,MW,1830,2045,Carmen,Lizardi-Folley,ONLINE
27699,SPAN 3,40Z,TR,1830,2045,Viviana,Alcazar,ONLINE
24773,SOSC 80X,62Z,,,,Cynthia,Kaufman,ONLINE
24838,SOSC 82X,62Z,,,,Cynthia,Kaufman,ONLINE
24774,SOSC 83X,62Z,,,,Cynthia,Kaufman,ONLINE
26483,SOSC 83Z,1EZ,,,,Cynthia,Kaufman,ONLINE
26484,SOSC 83Z,2EZ,,,,Cynthia,Kaufman,ONLINE
02248,RUSS 1,40Z,TR,1830,2045,Larissa,Chiriaeva,ONLINE
26312,RUSS 1,41Z,MW,1830,2045,Larissa,Chiriaeva,ONLINE
26801,EDAC 232Z,01F,MTWR,800,1350,Monica,De Carvalho,HOPEW
26803,EDAC 233,03Z,W,1600,1850,Monica,De Carvalho,ONLINE
24856,EDAC 240,55Z,,,,Sridevi,Lakshmanan,ONLINE
24861,EDAC 245,01,T,1000,1050,Sridevi,Lakshmanan,AT203
24857,EDAC 290X,55Z,,,,Sridevi,Lakshmanan,ONLINE
24835,LS 207,01Z,MW,1130,1320,Cathy,Patel,ONLINE
